Date,Close,High,Low,Open,Volume,Ticker,MA7,MA30,MA90,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,Daily_Return,Volatility,Price_Range,Volume_Change,Close_Diff1
2022-01-11,42735.85546875,43001.15625,41407.75390625,41819.5078125,26327648900,BTC-USD,42355.78515625,46633.2828125,54849.94809027778,43896.77976265645,46097.40450674212,-2200.6247440856678,-1921.8215793669049,-278.8031647187629,29.112774420895832,46244.144140625,52972.78366439221,39515.50461685779,13457.279047534423,2.1869109453241498,2.806246645540613,1593.40234375,-17.993214637380085,914.59375
2022-01-12,43949.1015625,44135.3671875,42528.98828125,42742.1796875,33499938689,BTC-USD,42410.08482142857,46540.33684895833,54701.365625,43904.82927032469,45938.27095531677,-2033.4416849920817,-1944.1456004919403,-89.29608450014143,39.32245427318429,45902.372265625,52348.42656005168,39456.317971198325,12892.108588853356,2.8389418684672707,2.611311526073304,1606.37890625,27.242424176357048,1213.24609375
2022-01-13,42591.5703125,44278.421875,42447.04296875,43946.7421875,47691135082,BTC-USD,42328.747767857145,46406.301432291664,54490.22808159722,43702.78943065936,45690.36720399701,-1987.5777733376526,-1952.832035061083,-34.74573827656968,31.371170259822918,45490.841015625,51659.34791007271,39322.33412117729,12337.01378889542,-3.0888714484173407,2.6651288055142732,1831.37890625,42.36185780739892,-1357.53125
2022-01-14,43099.69921875,43346.6875,41982.6171875,42598.87109375,23577403399,BTC-USD,42549.00446428572,46213.06731770833,54292.533854166664,43610.006321134846,45498.46587175649,-1888.4595506216428,-1939.957538173195,51.497987551552114,36.57907686573143,45124.3330078125,50916.83017952184,39331.83583610316,11584.994343418686,1.1930269358978673,2.4980489315448557,1364.0703125,-50.56229347768494,508.12890625
2022-01-15,43177.3984375,43724.671875,42669.03515625,43101.8984375,18371348298,BTC-USD,42755.212611607145,46063.46640625,54088.35364583333,43543.4512621141,45326.53495070045,-1783.0836885863537,-1908.5827682558267,125.49907966947308,28.81740334147797,44742.7271484375,49932.467102217954,39552.98719465705,10379.479907560904,0.1802778677309158,2.4671457390446547,1055.63671875,-22.08069740716574,77.69921875
2022-01-16,43113.87890625,43436.80859375,42691.0234375,43172.0390625,17902097845,BTC-USD,42926.966517857145,45960.52421875,53878.218098958336,43477.36320736577,45162.634502963374,-1685.2712955976021,-1863.920473724182,178.64917812657995,29.590442078369378,44366.4001953125,48790.535051291554,39942.26533933344,8848.269711958113,-0.1471129191397358,2.4110416231775806,745.78515625,-2.554251573637001,-63.51953125
2022-01-17,42250.55078125,43179.390625,41680.3203125,43118.12109375,21690904261,BTC-USD,42988.29352678572,45807.25,53633.646527777775,43288.62283411719,44946.92459765127,-1658.3017635340802,-1822.7967316861618,164.49496815208158,29.65846045650656,44099.4849609375,48345.58111772674,39853.388804148264,8492.192313578475,-2.0024366790964976,2.413118358937068,1499.0703125,21.1640359068767,-863.328125
2022-01-18,42375.6328125,42534.40234375,41392.21484375,42250.07421875,22417209227,BTC-USD,42936.83314732143,45662.87057291667,53371.23315972222,43148.162830791465,44756.45853949192,-1608.2957087004543,-1779.8965270890205,171.60081838856627,32.224697977368066,43896.0310546875,48058.09130437124,39733.97080500375,8324.120499367491,0.29604828561313745,2.4157019598698946,1142.1875,3.348431016340281,125.08203125
2022-01-19,41744.328125,42478.3046875,41242.9140625,42374.0390625,23091543258,BTC-USD,42621.865513392855,45491.672265625,53143.83489583333,42932.1882606697,44533.33776804807,-1601.1495073783663,-1744.14712314689,142.9976157685237,38.88690367715667,43624.3412109375,47589.038548222874,39659.64387365212,7929.394674570751,-1.489782324415878,2.421880773631676,1235.390625,3.008108744365079,-631.3046875
2022-01-20,40680.41796875,43413.0234375,40672.82421875,41744.02734375,20382033940,BTC-USD,42348.84375,45216.46575520833,52921.481032986114,42585.76206191283,44247.9363014334,-1662.1742395205729,-1727.7525464216267,65.5783069010538,36.010169439248834,43343.03984375,47304.82601981176,39381.25366768824,7923.5723521235195,-2.548634039729203,2.280301212156979,2740.19921875,-11.733773216137466,-1063.91015625
2022-01-21,36457.31640625,41060.52734375,35791.42578125,40699.60546875,43011992031,BTC-USD,41399.931919642855,44810.75924479167,52644.411024305555,41642.92426873393,43670.85334623463,-2027.929077500703,-1787.787852637442,-240.14122486326096,27.795512270243293,42781.5650390625,47295.742899526405,38267.3871785986,9028.355720927808,-10.381165615712485,2.8977697157851434,5269.1015625,111.02894911085599,-4223.1015625
2022-01-22,35030.25,36688.8125,34349.25,36471.58984375,39714385405,BTC-USD,40236.05357142857,44285.61627604167,52356.62673611111,40625.589765851786,43030.808653920954,-2405.2188880691683,-1911.2740597237876,-493.94482834538076,23.683173406180003,42165.8166015625,47366.37497677177,36965.25822635324,10401.116750418529,-3.9143484680769114,2.764312190420079,2339.5625,-7.666714491212867,-1427.06640625
2022-01-23,36276.8046875,36433.3125,34784.96875,35047.359375,26017975951,BTC-USD,39259.32868303572,43800.769921875,52059.25985243056,39956.54590764382,42530.512063815695,-2573.966156171875,-2043.8124790134052,-530.1536771584697,29.59206425019184,41656.7509765625,47076.815959841704,36236.685993283296,10840.129966558408,3.5585092527173012,2.889700239107999,1648.34375,-34.487275364648184,1246.5546875
2022-01-24,36654.328125,37247.51953125,33184.05859375,36275.734375,41856658597,BTC-USD,38459.86830357143,43341.585546875,51795.82135416667,39448.512402621694,42095.23917945897,-2646.7267768372767,-2164.3953385781797,-482.331438259097,31.667906144158763,41194.588671875,46668.14267378139,35721.034669968605,10947.108003812784,1.0406744495611076,2.9151118755654233,4063.4609375,60.87592161599811,377.5234375
2022-01-25,36954.00390625,37444.5703125,35779.4296875,36654.8046875,26428189594,BTC-USD,37685.349888392855,42879.73515625,51556.61710069444,39064.74186471835,41714.40693699905,-2649.6650722806953,-2261.449285318683,-388.2157869620123,28.550258471476553,40863.838671875,46529.35428282665,35198.32306092334,11331.031221903308,0.8175727030871549,2.9164894971529725,1665.140625,-36.86025000597111,299.67578125
2022-01-26,36852.12109375,38825.41015625,36374.90625,36950.515625,31324598034,BTC-USD,36986.463169642855,42420.125260416666,51292.505815972225,38724.33866918476,41354.23761527689,-2629.8989460921293,-2335.1392174733724,-294.759728618757,21.305178036973572,40548.3982421875,46375.61237126629,34721.184113108706,11654.428258157583,-0.2757016878562668,2.9169675221581213,2450.50390625,18.52721853150181,-101.8828125
2022-01-27,37138.234375,37148.32421875,35629.28125,36841.87890625,25041426629,BTC-USD,36480.43694196428,42071.771223958334,51013.731032986114,38480.32262392557,41041.94107896009,-2561.6184550345206,-2380.435064985602,-181.18339004891868,25.859279569163604,40327.41484375,46326.124568637664,34328.70511886233,11997.419449775334,0.7763821260712289,2.774637996673498,1519.04296875,-20.05826666372602,286.11328125
2022-01-28,37784.33203125,37952.87890625,36211.109375,37128.4453125,22238830523,BTC-USD,36670.01060267857,41783.09192708333,50745.90325520833,38373.247148129325,40800.63670505564,-2427.3895569263113,-2389.825963373744,-37.563593552567454,26.753990348543056,40129.934375,46193.378675602275,34066.49007439772,12126.888601204555,1.7397102127314046,2.794307790268735,1741.76953125,-11.191838817818656,646.09765625
2022-01-29,38138.1796875,38576.26171875,37406.47265625,37780.71484375,17194183075,BTC-USD,37114.00055803572,41481.760416666664,50488.3390625,38337.08292341712,40603.41766671818,-2266.334743301064,-2365.1277193592077,98.79297605814372,28.481444240645388,39941.26328125,46006.110359145656,33876.41620335435,12129.694155791309,0.9364930838458241,2.779080093233961,1169.7890625,-22.683960124533932,353.84765625
2022-01-30,37917.6015625,38266.33984375,37437.7109375,38151.91796875,14643548444,BTC-USD,37348.400111607145,41202.13229166667,50231.819010416664,38272.54732942987,40404.46832566499,-2131.920996235116,-2318.4863747343898,186.56537849927372,28.104465431724464,39746.0802734375,45807.43573011444,33684.724816760565,12122.710913353876,-0.5783656346668664,2.7701478121949177,828.62890625,-14.834287967472982,-220.578125
2022-01-31,38483.125,38647.26171875,36733.57421875,37920.28125,20734730465,BTC-USD,37609.65680803572,40895.34270833333,49956.89370659722,38304.94389413297,40262.14659783796,-1957.2027037049847,-2246.2296405285088,289.026936823524,33.7165432765767,39533.44375,45449.8287922738,33617.058707726195,11832.770084547607,1.491453610450133,2.716099503322819,1913.6875,41.59635244349384,565.5234375
2022-02-01,38743.2734375,39115.1328125,38113.6640625,38481.765625,20288500328,BTC-USD,37865.26674107143,40608.61119791667,49687.70733506944,38372.37920849713,40149.63747484996,-1777.25826635283,-2152.435365693373,375.177099340543,34.481511001811725,39273.15234375,44817.96423334854,33728.34045415146,11089.623779197078,0.676006528835682,2.727246118641229,1001.46875,-2.1520903671896408,260.1484375
2022-02-02,36952.984375,38834.6171875,36832.73046875,38743.71484375,19155189416,BTC-USD,37879.67578125,40291.7734375,49415.493489583336,38154.01077257449,39912.848356342554,-1758.837583768065,-2073.7158093083117,314.8782255402466,31.374485536718225,38991.223046875,44397.263698465256,33585.18239528474,10812.081303180516,-4.6209029430310355,2.815190658223408,2001.88671875,-5.585976753717603,-1790.2890625
2022-02-03,37154.6015625,37154.6015625,36375.5390625,36944.8046875,18591534769,BTC-USD,37882.013950892855,40000.341015625,49149.14822048611,38000.25550948611,39708.53377902089,-1708.2782695347778,-2000.6283013536051,292.35003181882735,35.30912221822555,38693.9681640625,43793.94652245737,33593.989805667625,10199.956716789748,0.5456046132945147,2.822921968739553,779.0625,-2.94256890265564,201.6171875
2022-02-04,41500.875,41527.78515625,37093.62890625,37149.265625,29412210792,BTC-USD,38412.94866071428,39931.40338541667,48926.630381944444,38538.812354180554,39841.299795389714,-1302.4874412091594,-1861.000129324716,558.5126881155566,70.80128253666703,38610.1419921875,43448.225429458675,33772.05855491632,9676.166874542352,11.6978066100073,3.498898127229743,4434.15625,58.2021665099036,4346.2734375
2022-02-05,41441.1640625,41847.1640625,41038.09765625,41501.48046875,19652846215,BTC-USD,38884.80357142857,39874.077864583334,48683.45455729167,38985.32800161431,39959.808259620106,-974.4802580057949,-1683.6961550609317,709.2158970551368,79.80202608031831,38526.50625,43086.62247468623,33966.39002531377,9120.232449372459,-0.1438787435204647,3.495376757588501,809.06640625,-33.181336302861354,-59.7109375
2022-02-06,42412.43359375,42500.78515625,41244.90625,41441.12109375,16142097334,BTC-USD,39526.92243303572,39902.562239583334,48403.96128472222,39512.57501578903,40141.48421029639,-628.9091945073596,-1472.7387629502173,843.8295684428576,79.27150029761228,38534.600390625,43123.03546992446,33946.16531132553,9176.870158598933,2.3437312952531153,3.4527096604546563,1255.87890625,-17.86381902444455,971.26953125
2022-02-07,43840.28515625,44401.86328125,41748.15625,42406.78125,28641855926,BTC-USD,40292.23102678572,39972.773697916666,48146.944140625,40178.37657585995,40415.46946555221,-237.09288969226327,-1225.6095882986265,988.5166986063632,81.1596240393915,38607.8330078125,43491.635424337874,33724.030591287126,9767.604833050747,3.3665872045371525,3.502918196876648,2653.70703125,77.43577760290069,1427.8515625
2022-02-08,44118.4453125,45293.8671875,42807.8359375,43854.65234375,33079398868,BTC-USD,41060.11272321428,40046.33515625,47914.97986111111,40784.54099688149,40689.763972733526,94.77702414796659,-961.5322658093079,1056.3092899572744,81.1244038057329,38726.5388671875,44028.81590413986,33424.26183023513,10604.554073904728,0.6344852805099555,3.5035411518237605,2486.03125,15.493210193728292,278.16015625
2022-02-09,44338.796875,44727.80078125,43232.96875,44096.703125,23245887300,BTC-USD,42115.228794642855,40130.25299479167,47685.96692708333,41331.34959351511,40960.06270623475,371.2868872803592,-694.9684351913745,1066.2553224717337,82.19291335276185,38909.4578125,44723.28494281182,33095.63068218817,11627.654260623647,0.4994545046617338,3.5028344506501154,1494.83203125,-29.726995968819246,220.3515625
2022-02-10,43565.11328125,45661.171875,43402.80859375,44347.80078125,32142048537,BTC-USD,43031.01618303572,40157.894921875,47457.179947916666,41675.00554547432,41153.02941549513,521.9761299791862,-451.57952215726243,973.5556521364487,76.52358842034432,39264.84765625,45311.836895395194,33217.858417104806,12093.978478290388,-1.7449359213132731,3.501586510171951,2258.36328125,38.2698286462053,-773.68359375
2022-02-11,42407.9375,43810.83203125,42114.5390625,43571.12890625,26954925781,BTC-USD,43160.59654017857,40106.522786458336,47212.051171875,41787.76430770904,41245.9855699029,541.7787378061403,-252.90787016458194,794.6866079707222,68.30916176599341,39633.73203125,45490.16452517068,33777.29953732932,11712.864987841356,-2.656198260703335,3.4983523904474523,1696.29296875,-16.13812122157956,-1157.17578125
2022-02-12,42244.46875,42992.55078125,41852.57421875,42412.30078125,18152390304,BTC-USD,43275.35435267857,40094.952734375,46954.024826388886,41858.026529599956,41319.94728694713,538.0792426528278,-94.7104476011,632.7896902539278,66.50955101107473,39932.115234375,45675.4114032379,34188.8190655121,11486.5923377258,-0.38546734323026133,3.4521537459451452,1139.9765625,-32.656500516891555,-163.46875
2022-02-13,42197.515625,42693.0546875,41950.94140625,42236.56640625,14741589015,BTC-USD,43244.65178571428,40064.87994791667,46716.687543402775,41910.25562119997,41384.952349025116,525.3032721748532,29.292296354090638,496.01097582076255,67.45126296750058,40209.274609375,45820.02924307453,34598.519975675474,11221.509267399058,-0.1111462077505676,3.445209665821173,742.11328125,-18.78981903693646,-46.953125
2022-02-14,42586.91796875,42775.77734375,41681.95703125,42157.3984375,20827783012,BTC-USD,43065.599330357145,40045.197265625,46521.41723090278,42014.35752082305,41473.9868393751,540.3706814479447,131.50797337286144,408.8627080750832,66.97696621351491,40490.9203125,45977.79672157089,35004.043903429105,10973.752818141787,0.9228086961576842,3.4493131856118153,1093.8203125,41.285874886398744,389.40234375
2022-02-15,44575.203125,44667.21875,42491.03515625,42586.46484375,22721659051,BTC-USD,43130.85044642857,40093.90807291667,46345.94157986111,42408.3337676195,41703.70656423621,704.6272033832938,246.13181937494795,458.49538400834587,71.10801326731722,40877.0744140625,46372.73427090504,35381.41455721996,10991.31971368508,4.668769779745485,3.5522093965375183,2176.18359375,9.093027509979512,1988.28515625
2022-02-16,43961.859375,44578.27734375,43456.69140625,44578.27734375,19792547657,BTC-USD,43077.002232142855,40150.95169270833,46201.71627604167,42647.3377072165,41870.9771428113,776.3605644052004,352.1775683809985,424.18299602420194,77.73036202882531,41218.2556640625,46582.26236576409,35854.24896236091,10728.01340340318,-1.3759752216496501,3.5408091958342434,1121.5859375,-12.89127430098942,-613.34375
2022-02-17,40538.01171875,44132.97265625,40249.37109375,43937.0703125,26246662813,BTC-USD,42644.55915178572,40089.69765625,46006.36553819444,42322.8260166832,41772.238963251206,550.5870534319911,391.85946539119703,158.72758804079405,60.666638260162365,41355.9396484375,46485.04052837227,36226.838768502734,10258.201759869538,-7.7882230299773365,3.8286171843736247,3883.6015625,32.608814528822826,-3423.84765625
2022-02-18,40030.9765625,40929.15234375,39637.6171875,40552.1328125,23310007704,BTC-USD,42304.99330357143,40032.5859375,45787.85199652778,41970.23379296271,41643.25656319556,326.9772297671516,378.883018266388,-51.905788499236394,43.88588802108891,41450.5794921875,46396.26073919984,36504.89824517516,9891.362494024681,-1.2507647384577658,3.8258227052626843,1291.53515625,-11.188679985424555,-507.03515625
2022-02-19,40122.15625,40418.87890625,39713.05859375,40026.0234375,13736557863,BTC-USD,42001.80580357143,40013.977213541664,45581.092881944445,41685.91417096845,41530.58246592181,155.33170504663576,334.1727556224376,-178.84105057580183,44.52785032576911,41560.8072265625,46267.43517192236,36854.17928120264,9413.255890719724,0.22777282826873524,3.7972371482313725,705.8203125,-41.07012731427453,91.1796875
2022-02-20,38431.37890625,40119.890625,38112.8125,40118.1015625,18340576452,BTC-USD,41463.78627232143,40079.779296875,45382.67165798611,41185.21643793484,41301.01183187205,-115.79539393720916,244.17912571050823,-359.9745196477174,34.41432166552276,41558.219921875,46272.02286234597,36844.416981404036,9427.605880941934,-4.214073972532317,3.3557909682837503,2007.078125,33.516537657524225,-1690.77734375
2022-02-21,37075.28125,39394.4375,36950.4765625,38423.2109375,29280402798,BTC-USD,40676.40959821428,40147.947005208334,45154.962847222225,40552.91871671409,40987.99475173338,-435.0760350192868,108.32809356454922,-543.404128583836,23.365626631159103,41474.8203125,46450.09415942668,36499.54646557332,9950.547693853354,-3.5286208687907883,3.3400687598107646,2443.9609375,59.648214300303714,-1356.09765625
2022-02-22,38286.02734375,38359.85546875,36488.93359375,37068.76953125,25493150450,BTC-USD,39777.95591517857,40214.92109375,44955.02508680556,40204.16619779654,40787.84901780869,-583.6828200121454,-30.07408915078969,-553.6087308613558,28.608167441812483,41541.4724609375,46292.33857522912,36790.60634664587,9501.732228583249,3.2656423712227323,3.3304562576201606,1870.921875,-12.934427077822475,1210.74609375
2022-02-23,37296.5703125,39122.39453125,37201.81640625,38285.28125,21849073843,BTC-USD,38825.771763392855,40236.32916666667,44733.04609375,39756.84375390476,40529.23578037841,-772.3920264736516,-178.5376766153621,-593.8543498582895,25.55029169148513,41548.5708984375,46272.18486244505,36824.95693442995,9447.227928015098,-2.5843815613622922,3.3657006249863026,1920.578125,-14.294336096855375,-989.45703125
2022-02-24,38332.609375,38968.83984375,34459.21875,37278.56640625,46383802093,BTC-USD,38510.71428571428,40282.28268229167,44563.74435763889,39537.73077253479,40366.522713313345,-828.7919407785521,-308.58852944800014,-520.203411330552,32.15844174179894,41390.1576171875,46328.146776489375,36452.16845788562,9875.978318603753,2.7778400368163814,3.398742942248736,4509.62109375,112.29184553220972,1036.0390625
2022-02-25,39214.21875,39630.32421875,38111.34375,38333.74609375,26545599159,BTC-USD,38394.03459821428,40361.019270833334,44390.401475694445,39487.959692144825,40281.166864179024,-793.2071720341992,-405.51225796524,-387.6949140689592,38.90163680739754,41278.8103515625,46311.480344562435,36246.14035856256,10065.339985999875,2.2998939789759643,3.419379065177149,1518.98046875,-42.76967829033118,881.609375
2022-02-26,39105.1484375,40005.34765625,38702.53515625,39213.08203125,17467554129,BTC-USD,38248.747767857145,40426.58307291667,44188.809157986114,39429.0656529687,40194.05438812872,-764.9887351600264,-477.4075534041973,-287.5811817558291,39.04927259131034,41113.44609375,46206.26233840761,36020.62984909239,10185.63248931522,-0.2781397053842838,3.419338871085963,1302.8125,-34.197928536573215,-109.0703125
2022-02-27,37709.78515625,39778.94140625,37268.9765625,39098.69921875,23450127612,BTC-USD,38145.66294642857,40424.09817708333,43965.51158854167,39164.560961165815,40010.0344450266,-845.4734838607837,-551.0207394955146,-294.45274436526915,35.69169171862005,40806.92109375,45946.44384808324,35667.398339416766,10279.045508666473,-3.568234201898368,3.4752770825038164,2509.96484375,34.24963471598812,-1395.36328125
2022-02-28,43193.234375,43760.45703125,37518.21484375,37706.0,35690014104,BTC-USD,39019.65625,40592.6,43812.04279513889,39784.35687098646,40245.82703243203,-461.47016144556983,-533.1106238855257,71.64046243995585,51.45915389999837,40760.660546875,45790.158687307725,35731.16240644227,10058.996280865453,14.541183928864609,4.367849684550997,6242.2421875,52.19539396338531,5483.44921875
2022-03-01,44354.63671875,44793.6015625,42952.5859375,43194.50390625,32479047645,BTC-USD,39886.60044642857,40807.16783854167,43668.98511284722,40487.47684756547,40550.183305492625,-62.70645792715368,-439.0297906938513,376.3233327666976,49.44718586127298,40761.4525390625,45793.32751519431,35729.57756293069,10063.74995226362,2.6888524570001016,4.380636610395961,1841.015625,-8.996820370099346,1161.40234375
2022-03-02,43924.1171875,45077.578125,43432.8515625,44357.6171875,29183112630,BTC-USD,40833.392857142855,40988.53424479167,43529.49956597222,41016.19074601694,40800.104333789466,216.08641222747247,-308.00655010958656,524.092962337059,49.90453037084348,40779.402734375,45855.754042449684,35703.05142630031,10152.70261614937,-0.9706302725009275,4.386675040357251,1644.7265625,-10.147880723058677,-430.51953125
2022-03-03,42451.7890625,44021.578125,41914.75,43925.1953125,24967782593,BTC-USD,41421.84709821428,41112.15143229167,43405.65004340278,41237.05202547587,40922.45135073099,314.6006747448773,-183.4851051386938,498.08577988357115,55.37123034193085,40781.5953125,45860.945286740556,35702.24533825945,10158.69994848111,-3.351981142193561,4.443366303852875,2106.828125,-14.444415475635985,-1472.328125
2022-03-04,39137.60546875,42479.61328125,38805.84765625,42458.140625,28516271427,BTC-USD,41410.90234375,41184.97213541667,43293.837847222225,40914.06024751804,40790.24054465832,123.81970285972056,-122.02414353901094,245.8438463987315,47.833960216991336,40626.2521484375,45707.261283673586,35545.24301320142,10162.018270472166,-7.806935036049167,4.602652145861886,3673.765625,14.212270636299351,-3314.18359375
2022-03-05,39400.5859375,39566.3359375,38777.03515625,39148.44921875,16975917450,BTC-USD,41453.107700892855,41259.83828125,43183.07938368055,40681.218045976806,40687.3031663503,-6.085120373492828,-98.83633890590733,92.7512185324145,48.26495744157256,40486.4056640625,45539.207985394765,35433.60334273023,10105.604642664533,0.671938064683042,4.602951196784351,789.30078125,-40.469365030918006,262.98046875
2022-03-06,38419.984375,39640.17578125,38211.6484375,39404.19921875,19745229902,BTC-USD,41554.564732142855,41157.141927083336,43047.93893229167,40333.3359427496,40519.353626250275,-186.0176835006714,-116.27260782486016,-69.74507567581125,49.97163259887989,40278.058984375,45309.77171759229,35246.34625115771,10063.425466434579,-2.4887994408395286,4.0913780099824315,1428.52734375,16.3131828377264,-980.6015625
2022-03-07,38062.0390625,39430.2265625,37260.203125,38429.3046875,28546143503,BTC-USD,40821.536830357145,41044.50442708333,42907.516189236114,39983.90565348043,40337.330325231735,-353.4246717513015,-163.70302061014843,-189.72165114115307,52.58507168940744,39952.40078125,44644.73188443903,35260.069678060965,9384.662206378067,-0.9316643885282638,4.093679045327893,2170.0234375,44.57235314392847,-357.9453125
2022-03-08,38737.26953125,39304.44140625,37957.38671875,38059.90234375,25776583476,BTC-USD,40019.05580357143,40921.99895833333,42776.765885416666,39792.1154808296,40218.80730345531,-426.6918226257112,-216.300781013261,-210.3910416124502,51.21627443804242,39691.1712890625,44010.56042477791,35371.782153347085,8638.778271430827,1.7740259990833174,4.082758512551828,1347.0546875,-9.70204618605991,675.23046875
2022-03-09,41982.92578125,42465.671875,38706.09375,38742.81640625,32284121034,BTC-USD,39741.74274553572,40860.08697916667,42713.55260416667,40129.16321935581,40349.482746254915,-220.31952689910395,-217.1045301904296,-3.2149967086743345,61.2618238134226,39763.4169921875,44189.462940743324,35337.371043631676,8852.091897111648,8.378639716414904,4.329795009349405,3759.578125,25.24592742889693,3245.65625
2022-03-10,39437.4609375,42004.7265625,38832.94140625,41974.0703125,31078064711,BTC-USD,39311.12444196428,40704.05416666667,42626.82100694445,40022.747483685685,40281.92557523603,-259.17809155034774,-225.51924246241325,-33.6588490879345,52.475491200007845,39733.7412109375,44160.19254462209,35307.28987725291,8852.902667369184,-6.063095404577135,4.463559815568004,3171.78515625,-3.7357570358810266,-2545.46484375
2022-03-11,38794.97265625,40081.6796875,38347.43359375,39439.96875,26364890465,BTC-USD,39262.17689732143,40519.260026041666,42509.40394965278,39833.85904869558,40171.7809145704,-337.9218658748214,-247.99976714489492,-89.92209872992646,49.050477640879244,39667.38203125,44109.08247701684,35225.681585483166,8883.400891533674,-1.6291319622939393,4.467668103533126,1734.24609375,-15.16559763237697,-642.48828125
2022-03-12,38904.01171875,39308.59765625,38772.53515625,38794.46484375,14616450657,BTC-USD,39191.23772321428,40363.889973958336,42385.022569444445,39690.80561331933,40077.872085250376,-387.06647193104436,-275.81310810212483,-111.25336382891953,49.54445829100773,39691.013671875,44109.99664506475,35272.03069868525,8837.965946379496,0.2810649293818468,4.461168681680784,536.0625,-44.56092781267695,109.0390625
2022-03-13,37849.6640625,39209.3515625,37728.14453125,38884.7265625,17300745310,BTC-USD,39109.763392857145,40211.947526041666,42286.269053819444,39407.55306703944,39912.81963912072,-505.2665720812802,-321.70380089795594,-183.56277118332423,50.32177319684713,39729.7328125,44064.99165383327,35394.47397116673,8670.517682666541,-2.7101257933814904,4.462168734915883,1481.20703125,18.36488704399968,-1054.34765625
2022-03-14,39666.75390625,39742.5,37680.734375,37846.31640625,24322159070,BTC-USD,39339.00837053572,40126.023697916666,42209.09262152778,39447.430119225675,39894.59254779696,-447.16242857128236,-346.7955264326212,-100.36690213866115,40.24177779315071,39798.769140625,44080.87608320573,35516.66219804427,8564.213885161458,4.80080837903738,4.5575723199826585,2061.765625,40.584458265746235,1817.08984375
2022-03-15,39338.78515625,39794.62890625,38310.2109375,39664.25,23934000868,BTC-USD,39424.939174107145,40030.732682291666,42102.89331597222,39430.71550953711,39853.42162990459,-422.7061203674748,-361.9776452195919,-60.728475147882875,35.44935880351085,39900.8798828125,44026.28623826342,35775.47352736158,8250.812710901839,-0.8268101563720931,4.559441615833732,1484.41796875,-1.5959035580799696,-327.96875
2022-03-16,41143.9296875,41465.453125,39022.34765625,39335.5703125,39616916192,BTC-USD,39305.08258928572,39982.633072916666,42030.43224826389,39694.2869215314,39949.0148193561,-254.727897824705,-340.52769574061455,85.79979791590955,42.53058174582519,40041.4458984375,44133.30348521847,35949.58831165653,8183.715173561941,4.588714481344902,4.637247133243827,2443.10546875,65.52567374963296,1805.14453125
2022-03-17,40951.37890625,41287.53515625,40662.87109375,41140.84375,22009601093,BTC-USD,39521.35658482143,39861.83893229167,41972.090407986114,39887.685688411184,40023.26401097787,-135.57832256668917,-299.5378211058295,163.95949853914033,45.671233994424185,40128.30390625,44219.97593555235,36036.63187694766,8183.344058604693,-0.467993171076464,4.552460548257382,624.6640625,-44.44393151063968,-192.55078125
2022-03-18,41801.15625,42195.74609375,40302.3984375,40944.83984375,34421564942,BTC-USD,39950.81138392857,39789.81549479167,41916.00572916667,40182.06577480947,40154.959732386924,27.106042422543396,-234.20904840015493,261.3150908226983,58.95836032087077,40263.104296875,44390.334027196484,36135.87456655351,8254.459460642975,2.0750884742987363,4.5649040228821764,1893.34765625,56.39340666172971,849.77734375
2022-03-19,42190.65234375,42316.5546875,41602.66796875,41794.6484375,19664853187,BTC-USD,40420.33147321428,39844.903515625,41865.82391493056,40491.07909310801,40305.75177767308,185.32731543492991,-150.301775633138,335.6290910680679,59.30468711936484,40487.14765625,44516.08807393759,36458.20723856241,8057.880835375181,0.9317830622209256,4.327949279497797,713.88671875,-42.87054287004357,389.49609375
2022-03-20,41247.82421875,42241.1640625,41004.7578125,42191.40625,20127946682,BTC-USD,40905.782924107145,39885.465104166666,41803.241102430555,40607.501420129855,40375.53492145656,231.96649867329688,-73.84812077185101,305.8146194451479,59.45447901481708,40389.8771484375,44233.40093441702,36546.35336245799,7687.047571959032,-2.2346848712323064,4.343188695313627,1236.40625,2.3549298364766935,-942.828125
2022-03-21,41077.99609375,41454.41015625,40668.04296875,41246.1328125,24615543271,BTC-USD,41107.388950892855,39917.326432291666,41715.92313368055,40679.885216071416,40427.56908236718,252.31613370423293,-8.61526987663423,260.93140358086714,60.21187573885766,40226.0451171875,43609.83238301687,36842.25785135814,6767.574531658727,-0.4117262624553253,4.344557236234746,786.3671875,22.295352128556466,-169.828125
2022-03-22,42358.80859375,43124.70703125,40948.28125,41074.10546875,32004652376,BTC-USD,41538.82087053572,40048.24075520833,41646.259765625,40938.18112032966,40570.62386098813,367.55725934152724,66.61923596699808,300.93802337452917,61.77928412103804,40147.7796875,43230.430996695344,37065.12837830465,6165.302618390691,3.1180014163224357,4.295561185819655,2176.42578125,30.01806226111303,1280.8125
2022-03-23,42892.95703125,42893.5078125,41877.5078125,42364.37890625,25242943069,BTC-USD,41788.681919642855,40242.16328125,41558.575520833336,41238.91587585587,40742.64854026679,496.2673355890802,152.54885589141452,343.71847969766566,53.59384082250713,40169.8380859375,43327.312715968204,37012.3634559068,6314.949260061403,1.2610091153007819,4.232621217508074,1016.0,-21.127269959259255,534.1484375
